timestamp,uob_100g_buy,uob_100g_sell,uob_1kg_buy,uob_1kg_sell,gold_spot_usd_avg,gold_spot_cnbc,gold_spot_goldprice_org,gold_cross_validated,usdsgd_avg,usdsgd_exchangerate_api,usdsgd_frankfurter,forex_cross_validated,spot_sgd_per_gram,spot_sgd_per_kg,uob_1kg_premium_sgd,uob_1kg_premium_pct,uob_spread_sgd,uob_spread_pct
2026-02-19T11:55:55.311393Z,20234.0,20572.0,202353.0,204891.0,4983.16,4983.1162,4983.2075,True,1.2649,1.265994,1.2639,True,202.66,202660.01,-307.01,-0.15,-2538.0,-1.25
2026-02-19T12:42:16.180727Z,20230.0,20567.0,202309.0,204848.0,4985.89,4985.98,4985.805,True,1.2649,1.265994,1.2639,True,202.77,202771.06,-462.06,-0.23,-2539.0,-1.26
2026-02-19T12:43:21.934946Z,20230.0,20567.0,202309.0,204848.0,4985.42,4985.23,4985.605,True,1.2649,1.265994,1.2639,True,202.75,202751.75,-442.75,-0.22,-2539.0,-1.26
2026-02-19T13:26:42.986095Z,20238.0,20576.0,202389.0,204929.0,4985.68,4985.54,4985.81,True,1.2649,1.265994,1.2639,True,202.76,202762.22,-373.22,-0.18,-2540.0,-1.26
2026-02-19T14:32:39.635868Z,20279.0,20616.0,202797.0,205337.0,4973.05,4971.72,4974.3875,True,1.2649,1.265994,1.2639,True,202.25,202248.92,548.08,0.27,-2540.0,-1.25
2026-02-19T15:30:23.444237Z,20295.0,20633.0,202957.0,205499.0,5012.99,5012.47,5013.5025,True,1.2675,1.265994,1.2691,True,204.29,204291.98,-1334.98,-0.65,-2542.0,-1.25
2026-02-19T16:32:45.844341Z,20295.0,20633.0,202957.0,205499.0,4999.13,4997.5574,5000.695,True,1.2675,1.265994,1.2691,True,203.73,203727.15,-770.15,-0.38,-2542.0,-1.25
2026-02-19T17:36:06.881110Z,20295.0,20633.0,202957.0,205499.0,4992.71,4992.1438,4993.27,True,1.2675,1.265994,1.2691,True,203.47,203465.55,-508.55,-0.25,-2542.0,-1.25
2026-02-19T18:33:42.345557Z,20295.0,20633.0,202957.0,205499.0,4982.28,4982.29,4982.2775,True,1.2675,1.265994,1.2691,True,203.04,203040.78,-83.78,-0.04,-2542.0,-1.25
2026-02-19T19:28:35.559173Z,20295.0,20633.0,202957.0,205499.0,4989.78,4989.5,4990.0675,True,1.2675,1.265994,1.2691,True,203.35,203346.42,-389.42,-0.19,-2542.0,-1.25
2026-02-19T20:01:00.657609Z,20295.0,20633.0,202957.0,205499.0,4988.68,4988.1698,4989.1825,True,1.2675,1.265994,1.2691,True,203.3,203301.28,-344.28,-0.17,-2542.0,-1.25
2026-02-19T20:49:04.933125Z,20295.0,20633.0,202957.0,205499.0,5001.93,5001.63,5002.225,True,1.2675,1.265994,1.2691,True,203.84,203841.31,-884.31,-0.43,-2542.0,-1.25
2026-02-19T21:23:23.325267Z,20295.0,20633.0,202957.0,205499.0,4994.76,4996.85,4992.6675,True,1.2675,1.265994,1.2691,True,203.55,203549.17,-592.17,-0.29,-2542.0,-1.25
2026-02-19T21:58:46.175968Z,20295.0,20633.0,202957.0,205499.0,4995.74,4995.09,4996.39,True,1.2675,1.265994,1.2691,True,203.59,203589.15,-632.15,-0.31,-2542.0,-1.25
2026-02-19T22:45:54.786285Z,20295.0,20633.0,202957.0,205499.0,4995.4,4994.63,4996.16,True,1.2675,1.265994,1.2691,True,203.58,203575.09,-618.09,-0.3,-2542.0,-1.25
2026-02-19T23:17:27.891386Z,20295.0,20633.0,202957.0,205499.0,4996.89,4994.81,4998.97,True,1.2675,1.265994,1.2691,True,203.64,203636.02,-679.02,-0.33,-2542.0,-1.25
2026-02-19T23:49:57.818538Z,20295.0,20633.0,202957.0,205499.0,4996.44,4996.165,4996.72,True,1.2675,1.265994,1.2691,True,203.62,203617.78,-660.78,-0.32,-2542.0,-1.25
2026-02-20T01:23:12.505735Z,20307.0,20644.0,203076.0,205616.0,5008.31,5008.0509,5008.565,True,1.2689,1.268613,1.2691,True,204.31,204312.19,-1236.19,-0.61,-2540.0,-1.25
2026-02-20T03:59:02.238197Z,20287.0,20625.0,202877.0,205418.0,4990.88,4990.79,4990.96,True,1.2689,1.268613,1.2691,True,203.6,203601.02,-724.02,-0.36,-2541.0,-1.25
2026-02-20T05:20:02.988939Z,20307.0,20645.0,203081.0,205622.0,4999.37,4999.15,4999.5825,True,1.2689,1.268613,1.2691,True,203.95,203947.41,-866.41,-0.42,-2541.0,-1.25
2026-02-20T06:11:53.192805Z,20323.0,20660.0,203236.0,205778.0,5017.58,5017.1,5018.065,True,1.2689,1.268613,1.2691,True,204.69,204690.54,-1454.54,-0.71,-2542.0,-1.25
2026-02-20T07:17:05.493499Z,20393.0,20731.0,203938.0,206480.0,5022.59,5022.1714,5023.0,True,1.2689,1.268613,1.2691,True,204.89,204894.64,-956.64,-0.47,-2542.0,-1.25
2026-02-20T08:00:20.537962Z,20360.0,20698.0,203612.0,206154.0,5006.36,5005.61,5007.11,True,1.2689,1.268613,1.2691,True,204.23,204232.72,-620.72,-0.3,-2542.0,-1.25
2026-02-20T08:58:36.096386Z,20409.0,20747.0,204100.0,206643.0,5030.02,5029.79,5030.2475,True,1.2689,1.268613,1.2691,True,205.2,205197.87,-1097.87,-0.54,-2543.0,-1.25
2026-02-20T09:54:33.779871Z,20421.0,20759.0,204223.0,206766.0,5032.73,5032.79,5032.67,True,1.2689,1.268613,1.2691,True,205.31,205308.48,-1085.48,-0.53,-2543.0,-1.25
2026-02-20T10:48:30.958299Z,20446.0,20784.0,204467.0,207011.0,5026.17,5026.07,5026.2775,True,1.2689,1.268613,1.2691,True,205.04,205041.02,-574.02,-0.28,-2544.0,-1.24
2026-02-20T11:23:12.930984Z,20446.0,20784.0,204467.0,207011.0,5028.27,5028.041,5028.49,True,1.2689,1.268613,1.2691,True,205.13,205126.35,-659.35,-0.32,-2544.0,-1.24
2026-02-20T11:56:10.475907Z,20446.0,20784.0,204467.0,207011.0,5019.58,5019.45,5019.7025,True,1.2689,1.268613,1.2691,True,204.77,204771.87,-304.87,-0.15,-2544.0,-1.24
2026-02-20T13:18:41.744319Z,20389.0,20727.0,203896.0,206439.0,5029.15,5029.05,5029.245,True,1.2689,1.268613,1.2691,True,205.16,205162.33,-1266.33,-0.62,-2543.0,-1.25
2026-02-20T14:09:27.133897Z,20478.0,20816.0,204793.0,207338.0,5045.48,5045.32,5045.635,True,1.2689,1.268613,1.2691,True,205.83,205828.51,-1035.51,-0.5,-2545.0,-1.24
2026-02-20T15:02:14.734933Z,20511.0,20849.0,205120.0,207664.0,5058.1,5062.79,5053.4075,True,1.2688,1.268613,1.2689,True,206.33,206327.12,-1207.12,-0.59,-2544.0,-1.24
2026-02-20T15:52:38.715666Z,20511.0,20849.0,205120.0,207664.0,5039.76,5040.48,5039.0475,True,1.2688,1.268613,1.2689,True,205.58,205579.21,-459.21,-0.22,-2544.0,-1.24
2026-02-20T16:51:30.209042Z,20511.0,20849.0,205120.0,207664.0,5065.69,5065.19,5066.185,True,1.2688,1.268613,1.2689,True,206.64,206636.68,-1516.68,-0.73,-2544.0,-1.24
2026-02-20T17:44:32.028009Z,20511.0,20849.0,205120.0,207664.0,5069.36,5069.03,5069.6975,True,1.2688,1.268613,1.2689,True,206.79,206786.64,-1666.64,-0.81,-2544.0,-1.24
2026-02-20T18:27:23.755609Z,20511.0,20849.0,205120.0,207664.0,5060.78,5058.59,5062.98,True,1.2688,1.268613,1.2689,True,206.44,206436.7,-1316.7,-0.64,-2544.0,-1.24
2026-02-20T19:23:00.184810Z,20511.0,20849.0,205120.0,207664.0,5073.65,5073.49,5073.8025,True,1.2688,1.268613,1.2689,True,206.96,206961.33,-1841.33,-0.89,-2544.0,-1.24
2026-02-20T19:54:58.225014Z,20511.0,20849.0,205120.0,207664.0,5074.98,5074.72,5075.2425,True,1.2688,1.268613,1.2689,True,207.02,207015.78,-1895.78,-0.92,-2544.0,-1.24
2026-02-20T20:41:46.209081Z,20511.0,20849.0,205120.0,207664.0,5085.4,5085.19,5085.605,True,1.2688,1.268613,1.2689,True,207.44,207440.68,-2320.68,-1.12,-2544.0,-1.24
2026-02-20T21:11:03.386002Z,20511.0,20849.0,205120.0,207664.0,5092.16,5091.4712,5092.85,True,1.2688,1.268613,1.2689,True,207.72,207716.55,-2596.55,-1.25,-2544.0,-1.24
2026-02-20T21:45:27.089217Z,20511.0,20849.0,205120.0,207664.0,5099.81,5099.63,5099.985,True,1.2688,1.268613,1.2689,True,208.03,208028.48,-2908.48,-1.4,-2544.0,-1.24
2026-02-20T22:00:33.313751Z,20511.0,20849.0,205120.0,207664.0,5105.2,5103.49,5106.9075,True,1.2688,1.268613,1.2689,True,208.25,208248.4,-3128.4,-1.5,-2544.0,-1.24
2026-02-20T22:46:28.770029Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2688,1.268613,1.2689,True,208.24,208243.76,-3123.76,-1.5,-2544.0,-1.24
2026-02-20T23:16:15.652021Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2688,1.268613,1.2689,True,208.24,208243.76,-3123.76,-1.5,-2544.0,-1.24
2026-02-20T23:47:50.583659Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2688,1.268613,1.2689,True,208.24,208243.76,-3123.76,-1.5,-2544.0,-1.24
2026-02-21T00:55:40.693610Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T03:26:48.399433Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T04:52:52.679551Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T05:49:20.814786Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T06:31:24.096486Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T07:19:39.594779Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T07:49:27.475988Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T08:20:41.435843Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T08:57:56.257804Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T09:39:49.245037Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T09:59:17.426407Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T10:39:41.563622Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T11:00:42.463295Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T11:33:50.153169Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T11:53:09.641574Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T13:04:27.723788Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T13:51:34.526523Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T14:34:13.922141Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T14:57:31.272371Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T15:35:20.845539Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T15:55:43.563291Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T16:40:07.753463Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T17:03:26.920298Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T17:40:04.219234Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T17:59:28.288586Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T18:51:25.392354Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T19:31:24.090309Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T19:53:39.754144Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T20:34:15.028857Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T20:56:27.288674Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T21:33:09.052655Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T21:55:06.459627Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T22:33:08.547643Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T22:57:34.210072Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T23:33:59.464732Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-21T23:55:06.483090Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2682,1.267575,1.2689,True,208.16,208158.58,-3038.58,-1.46,-2544.0,-1.24
2026-02-22T02:50:28.079115Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2684,1.267892,1.2689,True,208.18,208184.59,-3064.59,-1.47,-2544.0,-1.24
2026-02-22T04:56:08.968852Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2684,1.267892,1.2689,True,208.18,208184.59,-3064.59,-1.47,-2544.0,-1.24
2026-02-22T05:58:15.019083Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2684,1.267892,1.2689,True,208.18,208184.59,-3064.59,-1.47,-2544.0,-1.24
2026-02-22T07:01:12.364148Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2684,1.267892,1.2689,True,208.18,208184.59,-3064.59,-1.47,-2544.0,-1.24
2026-02-22T07:48:34.762353Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2684,1.267892,1.2689,True,208.18,208184.59,-3064.59,-1.47,-2544.0,-1.24
2026-02-22T08:19:20.593802Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2684,1.267892,1.2689,True,208.18,208184.59,-3064.59,-1.47,-2544.0,-1.24
2026-02-22T08:53:49.403015Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2684,1.267892,1.2689,True,208.18,208184.59,-3064.59,-1.47,-2544.0,-1.24
2026-02-22T09:39:01.280913Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2684,1.267892,1.2689,True,208.18,208184.59,-3064.59,-1.47,-2544.0,-1.24
2026-02-22T09:59:07.131780Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2684,1.267892,1.2689,True,208.18,208184.59,-3064.59,-1.47,-2544.0,-1.24
2026-02-22T10:38:19.301586Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2684,1.267892,1.2689,True,208.18,208184.59,-3064.59,-1.47,-2544.0,-1.24
2026-02-22T10:59:27.953408Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2684,1.267892,1.2689,True,208.18,208184.59,-3064.59,-1.47,-2544.0,-1.24
2026-02-22T11:32:26.059450Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2684,1.267892,1.2689,True,208.18,208184.59,-3064.59,-1.47,-2544.0,-1.24
2026-02-22T11:53:59.038105Z,20511.0,20849.0,205120.0,207664.0,5105.09,5103.49,5106.68,True,1.2684,1.267892,1.2689,True,208.18,208184.59,-3064.59,-1.47,-2544.0,-1.24
